offered_mbps,rho_offered,throughput_mbps,rho_measured,q_delay_ms,mean_backlog_bytes,max_backlog_bytes,drops,tx_packets,loss_rate,qdisc_kind,qdisc_layers,duration_s,rep,cfg_bw_mbps,cfg_delay_ms,cfg_queue_pkts,cfg_queue_target_ms,ts
5.699999999999999,0.9499999999999998,6.000531472360558,1.0000885787267597,13.17456,9880.92,10584,137,5551,0.024085794655414907,htb,"{'htb': 10584, 'netem': 10584}",11.18982481956482,4,6.0,3.0,7,15.0,1784288635.2433596
6.0,1.0,5.999063970541216,0.9998439950902026,13.104,9828.0,10584,436,5552,0.072812291249165,htb,"{'htb': 10584, 'netem': 10584}",11.194578409194946,4,6.0,3.0,7,15.0,1784288649.3041747
6.6000000000000005,1.1,5.999892141528815,0.9999820235881359,13.27564,9956.73,10584,1038,5552,0.1575113808801214,htb,"{'htb': 10584, 'netem': 10584}",11.189113140106201,4,6.0,3.0,7,15.0,1784288663.360345
7.800000000000001,1.3,5.999891781577669,0.9999819635962782,13.366079999999998,10024.56,10584,2237,5558,0.28697883258499035,htb,"{'htb': 10584, 'netem': 10584}",11.205130100250244,4,6.0,3.0,7,15.0,1784288677.4332876
0.6000000000000001,0.10000000000000002,0.6465686500263093,0.10776144167105155,0.51408,385.56,1512,0,600,0.0,htb,"{'htb': 0, 'netem': 0}",11.224794149398804,5,6.0,3.0,7,15.0,1784288691.525621
1.2000000000000002,0.20000000000000004,1.2948684441550276,0.21581140735917126,0.59472,446.04,1512,0,1203,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.219647884368896,5,6.0,3.0,7,15.0,1784288705.614237
1.7999999999999998,0.3,1.9408876594121551,0.3234812765686925,1.12896,846.72,1512,0,1797,0.0,htb,"{'htb': 0, 'netem': 0}",11.199263334274292,5,6.0,3.0,7,15.0,1784288719.6802328
2.4000000000000004,0.4000000000000001,2.5887360280143907,0.43145600466906514,1.4616,1096.2,1512,0,2399,0.0,htb,"{'htb': 0, 'netem': 0}",11.20944881439209,5,6.0,3.0,7,15.0,1784288733.7558784
3.0,0.5,3.235175184542548,0.5391958640904246,1.5624,1171.8,1512,0,2996,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.194477558135986,5,6.0,3.0,7,15.0,1784288747.8173888
3.5999999999999996,0.6,3.8828930548037857,0.6471488424672976,1.9656,1474.2,1512,0,3601,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.217845916748047,5,6.0,3.0,7,15.0,1784288761.901709
4.199999999999999,0.6999999999999998,4.529101772183263,0.7548502953638772,2.2680000000000002,1701.0,3024,0,4192,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.195692777633667,5,6.0,3.0,7,15.0,1784288775.9646587
4.800000000000001,0.8000000000000002,5.176280528814661,0.8627134214691101,2.4292800000000003,1821.96,3024,0,4793,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.198073148727417,5,6.0,3.0,7,15.0,1784288790.0291398
5.1,0.85,5.5008022509738,0.9168003751623001,2.85264,2139.48,6048,0,5090,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.192665576934814,5,6.0,3.0,7,15.0,1784288804.0881739
5.4,0.9,5.824464139732648,0.9707440232887747,2.8728,2154.6,3024,0,5391,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.195800065994263,5,6.0,3.0,7,15.0,1784288818.1515675
5.699999999999999,0.9499999999999998,6.00009872554854,1.00001645425809,13.144319999999999,9858.24,10584,140,5551,0.024600246002460024,htb,"{'htb': 10584, 'netem': 10584}",11.190631866455078,5,6.0,3.0,7,15.0,1784288832.209696
6.0,1.0,6.000611854999534,1.0001019758332557,13.07376,9805.32,10584,437,5553,0.07295492487479131,htb,"{'htb': 9072, 'netem': 9072}",11.193706512451172,5,6.0,3.0,7,15.0,1784288846.2719388
6.6000000000000005,1.1,5.9994660619613285,0.9999110103268881,13.21488,9911.16,10584,1037,5556,0.15728803276202033,htb,"{'htb': 10584, 'netem': 10584}",11.201892852783203,5,6.0,3.0,7,15.0,1784288860.3408546
7.800000000000001,1.3,5.999759468655354,0.9999599114425589,13.46688,10100.16,10584,2235,5556,0.2868694647670389,htb,"{'htb': 9072, 'netem': 9072}",11.19742488861084,5,6.0,3.0,7,15.0,1784288874.405573
0.6000000000000001,0.10000000000000002,0.6468850150329895,0.10781416917216491,1.2297600000000002,922.32,1512,0,600,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.21930456161499,6,6.0,3.0,7,15.0,1784288888.4911618
1.2000000000000002,0.20000000000000004,1.2946025485619268,0.2157670914269878,0.37296,279.72,1512,0,1200,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.212089776992798,6,6.0,3.0,7,15.0,1784288902.5696752
1.7999999999999998,0.3,1.9415318287529437,0.3235886381254906,1.06848,801.36,1512,0,1802,0.0,htb,"{'htb': 0, 'netem': 0}",11.214584112167358,6,6.0,3.0,7,15.0,1784288916.652019
2.4000000000000004,0.4000000000000001,2.588415308835755,0.43140255147262585,1.68336,1262.52,1512,0,2398,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.206164598464966,6,6.0,3.0,7,15.0,1784288930.7262132
3.0,0.5,3.2352022392825828,0.5392003732137638,1.62288,1217.16,1512,0,2997,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.205392837524414,6,6.0,3.0,7,15.0,1784288944.799502
3.5999999999999996,0.6,3.8823246121199446,0.6470541020199908,1.89504,1421.28,1512,0,3597,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.20096755027771,6,6.0,3.0,7,15.0,1784288958.8683197
4.199999999999999,0.6999999999999998,4.530536781653285,0.7550894636088809,2.27808,1708.56,3024,0,4194,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.197486400604248,6,6.0,3.0,7,15.0,1784288972.9331481
4.800000000000001,0.8000000000000002,5.176563661537118,0.8627606102561863,2.61072,1958.04,3024,0,4789,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.188113927841187,6,6.0,3.0,7,15.0,1784288986.9886177
5.1,0.85,5.500830771041956,0.9168051285069927,2.78208,2086.56,6048,0,5099,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.210260152816772,6,6.0,3.0,7,15.0,1784289001.0674918
5.4,0.9,5.824623801788822,0.9707706336314703,3.0441599999999998,2283.12,3024,0,5396,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.203857660293579,6,6.0,3.0,7,15.0,1784289015.1388004
5.699999999999999,0.9499999999999998,5.999860981439703,0.9999768302399504,13.104,9828.0,10584,137,5561,0.024043524043524042,htb,"{'htb': 9072, 'netem': 9072}",11.211235761642456,6,6.0,3.0,7,15.0,1784289029.216899
6.0,1.0,5.9861387128217185,0.9976897854702864,13.05416,9790.62,10584,451,5545,0.07521681120747165,htb,"{'htb': 9072, 'netem': 9072}",11.200675964355469,6,6.0,3.0,7,15.0,1784289043.2853851
6.6000000000000005,1.1,5.99978011229179,0.9999633520486317,13.27536,9956.52,10584,1039,5568,0.15725745421522627,htb,"{'htb': 9072, 'netem': 9072}",11.225499391555786,6,6.0,3.0,7,15.0,1784289057.3794575
7.800000000000001,1.3,6.000354424911076,1.0000590708185126,13.416480000000002,10062.36,10584,2237,5558,0.28697883258499035,htb,"{'htb': 10584, 'netem': 10584}",11.202306270599365,6,6.0,3.0,7,15.0,1784289071.4468622
0.6000000000000001,0.10000000000000002,0.6469371428781632,0.10782285714636053,0.22175999999999998,166.32,1512,0,599,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.199703216552734,7,6.0,3.0,7,15.0,1784289085.5133286
1.2000000000000002,0.20000000000000004,1.2943933438520099,0.21573222397533498,1.13904,854.28,1512,0,1200,0.0,htb,"{'htb': 0, 'netem': 0}",11.204816579818726,7,6.0,3.0,7,15.0,1784289099.5855017
1.7999999999999998,0.3,1.941315529712211,0.32355258828536854,0.8870399999999999,665.28,1512,0,1798,0.0,htb,"{'htb': 0, 'netem': 0}",11.203025817871094,7,6.0,3.0,7,15.0,1784289113.6570678
2.4000000000000004,0.4000000000000001,2.5886950404494637,0.43144917340824396,1.0584,793.8,1512,0,2398,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.200410842895508,7,6.0,3.0,7,15.0,1784289127.7249212
3.0,0.5,3.2355515198112377,0.5392585866352063,1.7035200000000001,1277.64,1512,0,2998,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.204287052154541,7,6.0,3.0,7,15.0,1784289141.796407
3.5999999999999996,0.6,3.883015017719694,0.647169169619949,1.98576,1489.32,3024,0,3599,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.208234786987305,7,6.0,3.0,7,15.0,1784289155.8714938
4.199999999999999,0.6999999999999998,4.530295129842853,0.7550491883071421,2.18736,1640.52,3024,0,4196,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.203423738479614,7,6.0,3.0,7,15.0,1784289169.940365
4.800000000000001,0.8000000000000002,5.176877602296313,0.8628129337160523,2.65104,1988.28,3024,0,4793,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.194509983062744,7,6.0,3.0,7,15.0,1784289184.0021486
5.1,0.85,5.500664538925531,0.9167774231542553,2.75184,2063.88,3024,0,5089,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.190746784210205,7,6.0,3.0,7,15.0,1784289198.06097
5.4,0.9,5.824769473397851,0.9707949122329751,2.85264,2139.48,3024,0,5388,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.186964273452759,7,6.0,3.0,7,15.0,1784289212.1151686
5.699999999999999,0.9499999999999998,5.999758310877867,0.9999597184796446,13.124160000000002,9843.12,10584,138,5552,0.024253075571177504,htb,"{'htb': 10584, 'netem': 10584}",11.191322803497314,7,6.0,3.0,7,15.0,1784289226.1736262
6.0,1.0,6.000005586233005,1.0000009310388343,13.13424,9850.68,10584,439,5564,0.07313010161585874,htb,"{'htb': 9072, 'netem': 9072}",11.21505355834961,7,6.0,3.0,7,15.0,1784289240.2554529
6.6000000000000005,1.1,6.000121178047244,1.0000201963412072,13.24512,9933.84,10584,1036,5554,0.15720789074355082,htb,"{'htb': 10584, 'netem': 10584}",11.196637868881226,7,6.0,3.0,7,15.0,1784289254.319101
7.800000000000001,1.3,6.000217092177957,1.0000361820296595,13.345920000000001,10009.44,10584,2237,5557,0.2870156530664614,htb,"{'htb': 9072, 'netem': 9072}",11.200546741485596,7,6.0,3.0,7,15.0,1784289268.3861492
0.6000000000000001,0.10000000000000002,0.6469894524962583,0.10783157541604305,0.0,0.0,0,0,600,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.217493534088135,8,6.0,3.0,7,15.0,1784289282.4711711
1.2000000000000002,0.20000000000000004,1.2948556493056738,0.21580927488427895,0.30240000000000006,226.8,1512,0,1203,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.219758749008179,8,6.0,3.0,7,15.0,1784289296.5586963
1.7999999999999998,0.3,1.9415099218831418,0.3235849869805236,0.98784,740.88,1512,0,1800,0.0,htb,"{'htb': 0, 'netem': 0}",11.214364528656006,8,6.0,3.0,7,15.0,1784289310.6412199
2.4000000000000004,0.4000000000000001,2.5893282484362987,0.43155470807271645,1.2196799999999999,914.76,1512,0,2400,0.0,htb,"{'htb': 0, 'netem': 0}",11.207014799118042,8,6.0,3.0,7,15.0,1784289324.7156775
3.0,0.5,3.2350148102241825,0.5391691350373637,1.59264,1194.48,1512,0,2997,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.206042051315308,8,6.0,3.0,7,15.0,1784289338.7890868
3.5999999999999996,0.6,3.8832215179726557,0.647203586328776,1.98576,1489.32,1512,0,3600,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.207725286483765,8,6.0,3.0,7,15.0,1784289352.8641102
4.199999999999999,0.6999999999999998,4.529433202954844,0.7549055338258074,2.30832,1731.24,3024,0,4194,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.200214624404907,8,6.0,3.0,7,15.0,1784289366.9335365
4.800000000000001,0.8000000000000002,5.177550043311981,0.8629250072186635,2.66112,1995.84,3024,0,4789,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.185982465744019,8,6.0,3.0,7,15.0,1784289380.9863465
5.1,0.85,5.500658284298537,0.9167763807164229,2.7921599999999995,2094.12,3024,0,5091,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.195157527923584,8,6.0,3.0,7,15.0,1784289395.0500748
5.4,0.9,5.823664167313448,0.9706106945522414,2.8929599999999995,2169.72,3024,0,5390,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.193241596221924,8,6.0,3.0,7,15.0,1784289409.1102788
5.699999999999999,0.9499999999999998,6.000118526594165,1.0000197544323608,13.13424,9850.68,10584,138,5569,0.02418083055896268,htb,"{'htb': 9072, 'netem': 9072}",11.226882219314575,8,6.0,3.0,7,15.0,1784289423.2040486
6.0,1.0,5.999168513490564,0.999861418915094,13.17456,9880.92,10584,436,5550,0.07283661877714667,htb,"{'htb': 10584, 'netem': 10584}",11.190350770950317,8,6.0,3.0,7,15.0,1784289437.26116
6.6000000000000005,1.1,5.9992248514916735,0.9998708085819455,13.27536,9956.52,10584,1038,5557,0.15739196360879454,htb,"{'htb': 10584, 'netem': 10584}",11.202399253845215,8,6.0,3.0,7,15.0,1784289451.3302598
7.800000000000001,1.3,6.0003163164494495,1.0000527194082416,13.28544,9964.08,10584,2239,5555,0.28727226071336925,htb,"{'htb': 10584, 'netem': 10584}",11.198289632797241,8,6.0,3.0,7,15.0,1784289465.397826
0.6000000000000001,0.10000000000000002,0.6471576689897769,0.10785961149829615,0.07056,52.92,1512,0,601,0.0,htb,"{'htb': 0, 'netem': 0}",11.215096950531006,9,6.0,3.0,7,15.0,1784289479.4803793
1.2000000000000002,0.20000000000000004,1.2947524887047865,0.21579208145079776,0.8568,642.6,1512,0,1200,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.21079134941101,9,6.0,3.0,7,15.0,1784289493.558211
1.7999999999999998,0.3,1.9407838944413207,0.3234639824068868,1.1088,831.6,1512,0,1801,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.218732833862305,9,6.0,3.0,7,15.0,1784289507.6436524
2.4000000000000004,0.4000000000000001,2.5882236772871905,0.43137061288119843,1.5724799999999999,1179.36,1512,0,2399,0.0,htb,"{'htb': 0, 'netem': 0}",11.211667776107788,9,6.0,3.0,7,15.0,1784289521.7228787
3.0,0.5,3.234894660800582,0.5391491101334304,1.6430399999999998,1232.28,6048,0,3002,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.214317560195923,9,6.0,3.0,7,15.0,1784289535.802538
3.5999999999999996,0.6,3.8825222755551034,0.6470870459258505,1.9656,1474.2,1512,0,3600,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.21580171585083,9,6.0,3.0,7,15.0,1784289549.8853812
4.199999999999999,0.6999999999999998,4.529293797939022,0.7548822996565038,2.25792,1693.44,3024,0,4197,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.208571195602417,9,6.0,3.0,7,15.0,1784289563.961473
4.800000000000001,0.8000000000000002,5.176394755774087,0.8627324592956812,2.78208,2086.56,3024,0,4798,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.20950984954834,9,6.0,3.0,7,15.0,1784289578.0365067
5.1,0.85,5.500033380554686,0.9166722300924476,2.8224,2116.8,3024,0,5094,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.200889110565186,9,6.0,3.0,7,15.0,1784289592.1036024
5.4,0.9,5.824291372224932,0.9707152287041554,3.024,2268.0,3024,0,5396,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.20651626586914,9,6.0,3.0,7,15.0,1784289606.177626
5.699999999999999,0.9499999999999998,5.999624021904581,0.9999373369840968,13.11408,9835.56,10584,137,5552,0.024081560907013536,htb,"{'htb': 10584, 'netem': 10584}",11.193533420562744,9,6.0,3.0,7,15.0,1784289620.2376537
6.0,1.0,5.999900557422633,0.9999834262371055,13.184920000000002,9888.69,10584,442,5560,0.07364211929356881,htb,"{'htb': 10584, 'netem': 10584}",11.207185745239258,9,6.0,3.0,7,15.0,1784289634.3135557
6.6000000000000005,1.1,5.999627630910412,0.9999379384850687,13.17456,9880.92,10584,1036,5553,0.15723174988617392,htb,"{'htb': 10584, 'netem': 10584}",11.195542812347412,9,6.0,3.0,7,15.0,1784289648.3773313
7.800000000000001,1.3,6.000182240210806,1.0000303733684677,13.29552,9971.64,10584,2236,5556,0.28696098562628336,htb,"{'htb': 9072, 'netem': 9072}",11.200555801391602,9,6.0,3.0,7,15.0,1784289662.4461968
0.6000000000000001,0.10000000000000002,0.6468530445733697,0.10780884076222828,1.6329600000000002,1224.72,1512,0,605,0.0,htb,"{'htb': 0, 'netem': 0}",11.223841428756714,0,6.0,3.0,20,40.0,1784289676.8355608
1.2000000000000002,0.20000000000000004,1.2940698635655443,0.21567831059425738,0.8769600000000001,657.72,1512,0,1201,0.0,htb,"{'htb': 0, 'netem': 0}",11.217137813568115,0,6.0,3.0,20,40.0,1784289690.9202628
1.7999999999999998,0.3,1.9408053490160941,0.323467558169349,0.83664,627.48,1512,0,1798,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.205970764160156,0,6.0,3.0,20,40.0,1784289704.9951818
2.4000000000000004,0.4000000000000001,2.589171743395086,0.43152862389918095,1.1493999999999998,862.05,1512,0,2404,0.0,htb,"{'htb': 0, 'netem': 0}",11.221837282180786,0,6.0,3.0,20,40.0,1784289719.0852287
3.0,0.5,3.235081953434131,0.5391803255723552,1.68336,1262.52,1512,0,2997,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.202243566513062,0,6.0,3.0,20,40.0,1784289733.1553562
3.5999999999999996,0.6,3.883547281932676,0.6472578803221126,1.9555200000000001,1466.64,1512,0,3598,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.20661211013794,0,6.0,3.0,20,40.0,1784289747.229856
4.199999999999999,0.6999999999999998,4.52957489446557,0.754929149077595,2.29824,1723.68,3024,0,4200,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.213290691375732,0,6.0,3.0,20,40.0,1784289761.309449
4.800000000000001,0.8000000000000002,5.176767686128812,0.8627946143548021,2.6812799999999997,2010.96,3024,0,4795,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.203964233398438,0,6.0,3.0,20,40.0,1784289775.3804736
5.1,0.85,5.501100469092041,0.9168500781820068,2.7619200000000004,2071.44,3024,0,5092,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.192262411117554,0,6.0,3.0,20,40.0,1784289789.439648
5.4,0.9,5.824923872326523,0.9708206453877538,2.78208,2086.56,3024,0,5390,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.190820932388306,0,6.0,3.0,20,40.0,1784289803.4984124
5.699999999999999,0.9499999999999998,5.999261461076305,0.9998769101793842,39.3022,29476.65,30240,138,5554,0.024244553759662685,htb,"{'htb': 28728, 'netem': 28728}",11.196282148361206,0,6.0,3.0,20,40.0,1784289817.5598223
6.0,1.0,5.999286753267529,0.9998811255445882,39.312,29484.0,30240,437,5557,0.07290623957290623,htb,"{'htb': 28728, 'netem': 28728}",11.204243898391724,0,6.0,3.0,20,40.0,1784289831.6313791
6.6000000000000005,1.1,5.999556502736428,0.9999260837894046,39.44332000000001,29582.49,30240,1040,5561,0.157551886077867,htb,"{'htb': 30240, 'netem': 30240}",11.209844589233398,0,6.0,3.0,20,40.0,1784289845.707163
7.800000000000001,1.3,6.000268878222068,1.0000448130370112,39.60432000000001,29703.24,30240,2235,5554,0.28694312491975865,htb,"{'htb': 30240, 'netem': 30240}",11.196362257003784,0,6.0,3.0,20,40.0,1784289859.7733092
0.6000000000000001,0.10000000000000002,0.6468775643594773,0.10781292739324622,0.49392,370.44,1512,0,600,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.219433784484863,1,6.0,3.0,20,40.0,1784289873.860114
1.2000000000000002,0.20000000000000004,1.2941671866895998,0.2156945311149333,0.59472,446.04,1512,0,1200,0.0,htb,"{'htb': 0, 'netem': 0}",11.215861558914185,1,6.0,3.0,20,40.0,1784289887.9411213
1.7999999999999998,0.3,1.9409090510146305,0.32348484183577175,1.12896,846.72,1512,0,1803,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.218471050262451,1,6.0,3.0,20,40.0,1784289902.0277264
2.4000000000000004,0.4000000000000001,2.588469956229715,0.4314116593716191,1.60272,1202.04,1512,0,2398,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.201471328735352,1,6.0,3.0,20,40.0,1784289916.097774
3.0,0.5,3.2356982911669663,0.5392830485278277,1.512,1134.0,1512,0,3001,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.214993715286255,1,6.0,3.0,20,40.0,1784289930.1797092
3.5999999999999996,0.6,3.883511250072009,0.6472518750120014,1.93536,1451.52,1512,0,3599,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.206802606582642,1,6.0,3.0,20,40.0,1784289944.2531676
4.199999999999999,0.6999999999999998,4.530089844991309,0.7550149741652182,2.29824,1723.68,3024,0,4190,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.187910556793213,1,6.0,3.0,20,40.0,1784289958.3074114
4.800000000000001,0.8000000000000002,5.177301816746919,0.8628836361244865,2.4696000000000002,1852.2,3024,0,4790,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.191126585006714,1,6.0,3.0,20,40.0,1784289972.36641
5.1,0.85,5.500275740522157,0.9167126234203594,2.8123199999999997,2109.24,3024,0,5092,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.19599723815918,1,6.0,3.0,20,40.0,1784289986.4293923
5.4,0.9,5.823904226086415,0.9706507043477358,2.8224,2116.8,3024,0,5393,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.199011087417603,1,6.0,3.0,20,40.0,1784290000.4957345
5.699999999999999,0.9499999999999998,6.000381538582955,1.000063589763826,39.301919999999996,29476.44,30240,137,5558,0.024056189640035117,htb,"{'htb': 30240, 'netem': 30240}",11.20421552658081,1,6.0,3.0,20,40.0,1784290014.566847
6.0,1.0,5.999979780202462,0.9999966300337437,39.33272,29499.54,30240,438,5554,0.07309746328437917,htb,"{'htb': 30240, 'netem': 30240}",11.192981719970703,1,6.0,3.0,20,40.0,1784290028.6277106
6.6000000000000005,1.1,5.9991516082488126,0.9998586013748021,39.49344000000001,29620.08,30240,1036,5553,0.15723174988617392,htb,"{'htb': 30240, 'netem': 30240}",11.196431159973145,1,6.0,3.0,20,40.0,1784290042.689462
7.800000000000001,1.3,5.9994448013560895,0.9999074668926816,39.53376,29650.32,30240,2236,5557,0.2869241627101245,htb,"{'htb': 28728, 'netem': 28728}",11.203948736190796,1,6.0,3.0,20,40.0,1784290056.7574034
0.6000000000000001,0.10000000000000002,0.6470658761021235,0.10784431268368726,0.1008,75.6,1512,0,602,0.0,htb,"{'htb': 0, 'netem': 0}",11.217207193374634,2,6.0,3.0,20,40.0,1784290070.841109
1.2000000000000002,0.20000000000000004,1.2941729801974222,0.21569549669957036,0.94752,710.64,1512,0,1196,0.0,htb,"{'htb': 0, 'netem': 0}",11.178425312042236,2,6.0,3.0,20,40.0,1784290084.8879619
1.7999999999999998,0.3,1.9416029480150754,0.3236004913358459,1.03824,778.68,1512,0,1790,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.145471334457397,2,6.0,3.0,20,40.0,1784290098.900036
2.4000000000000004,0.4000000000000001,2.5890050132871494,0.43150083554785823,1.3608,1020.6,1512,0,2390,0.0,htb,"{'htb': 0, 'netem': 0}",11.161693334579468,2,6.0,3.0,20,40.0,1784290112.9294934
3.0,0.5,3.236069300101406,0.5393448833502343,1.65312,1239.84,1512,0,2986,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.161273956298828,2,6.0,3.0,20,40.0,1784290126.9567132
3.5999999999999996,0.6,3.882523378319029,0.6470872297198381,1.99584,1496.88,1512,0,3584,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.165950536727905,2,6.0,3.0,20,40.0,1784290140.9878113
4.199999999999999,0.6999999999999998,4.529819250345415,0.7549698750575692,2.17728,1632.96,3024,0,4181,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.159403324127197,2,6.0,3.0,20,40.0,1784290155.0147686
4.800000000000001,0.8000000000000002,5.176871831848561,0.8628119719747601,2.58048,1935.36,3024,0,4786,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.18043828010559,2,6.0,3.0,20,40.0,1784290169.061532
5.1,0.85,5.5011980948172425,0.9168663491362071,2.74176,2056.32,3024,0,5074,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.154582500457764,2,6.0,3.0,20,40.0,1784290183.082883
5.4,0.9,5.824335203728985,0.9707225339548309,3.0441599999999998,2283.12,3024,0,5394,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.2002592086792,2,6.0,3.0,20,40.0,1784290197.1486332
5.699999999999999,0.9499999999999998,6.000305166638529,1.0000508611064214,39.26188,29446.41,30240,137,5552,0.024081560907013536,htb,"{'htb': 28728, 'netem': 28728}",11.190302848815918,2,6.0,3.0,20,40.0,1784290211.2046838
6.0,1.0,6.000170175002697,1.0000283625004494,39.32236,29491.77,30240,436,5550,0.07283661877714667,htb,"{'htb': 30240, 'netem': 30240}",11.186522722244263,2,6.0,3.0,20,40.0,1784290225.2586877
6.6000000000000005,1.1,5.999645518365956,0.9999409197276593,39.43296,29574.72,30240,1037,5553,0.15735963581183612,htb,"{'htb': 28728, 'netem': 28728}",11.195509433746338,2,6.0,3.0,20,40.0,1784290239.3212214
7.800000000000001,1.3,6.000016639039334,1.0000027731732224,39.47328,29604.96,30240,2237,5558,0.28697883258499035,htb,"{'htb': 28728, 'netem': 28728}",11.204896926879883,2,6.0,3.0,20,40.0,1784290253.3938918
0.6000000000000001,0.10000000000000002,0.6472036575145125,0.10786727625241875,0.0,0.0,0,0,602,0.0,htb,"{'htb': 0, 'netem': 0}",11.214819192886353,3,6.0,3.0,20,40.0,1784290267.4765
1.2000000000000002,0.20000000000000004,1.294613973185926,0.2157689955309877,0.8870399999999999,665.28,1512,0,1200,0.0,htb,"{'htb': 0, 'netem': 0}",11.21199083328247,3,6.0,3.0,20,40.0,1784290281.555894
1.7999999999999998,0.3,1.941191247714847,0.3235318746191412,1.18944,892.08,1512,0,1803,0.0,htb,"{'htb': 0, 'netem': 0}",11.228841066360474,3,6.0,3.0,20,40.0,1784290295.6520967
2.4000000000000004,0.4000000000000001,2.5887986201925157,0.4314664366987526,1.40112,1050.84,1512,0,2397,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.199832916259766,3,6.0,3.0,20,40.0,1784290309.7195852
3.0,0.5,3.235757967776506,0.5392929946294177,1.6632,1247.4,1512,0,3002,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.214890718460083,3,6.0,3.0,20,40.0,1784290323.8016686
3.5999999999999996,0.6,3.882795476553031,0.6471325794255052,1.88496,1413.72,1512,0,3600,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.215012550354004,3,6.0,3.0,20,40.0,1784290337.883192
4.199999999999999,0.6999999999999998,4.529839561419047,0.7549732602365079,2.28816,1716.12,3024,0,4198,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.207294940948486,3,6.0,3.0,20,40.0,1784290351.9573672
4.800000000000001,0.8000000000000002,5.177363061294982,0.8628938435491637,2.86272,2147.04,3024,0,4791,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.193330526351929,3,6.0,3.0,20,40.0,1784290366.0187125
5.1,0.85,5.500790409421231,0.9167984015702052,2.75184,2063.88,3024,0,5099,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.210342407226562,3,6.0,3.0,20,40.0,1784290380.097321
